DATE,COMMUNITY CODE,COMMUNITY NAME,ANIMAL,LICENSE VOLUME
11/01/2018 12:00:00 AM,HID,HIDDEN VALLEY,CATS,356
11/01/2018 12:00:00 AM,HID,HIDDEN VALLEY,DOGS,1062
11/01/2018 12:00:00 AM,HIF,HIGHFIELD,CATS,0
11/01/2018 12:00:00 AM,HIF,HIGHFIELD,DOGS,0
11/01/2018 12:00:00 AM,HPK,HIGHLAND PARK,CATS,140
11/01/2018 12:00:00 AM,HPK,HIGHLAND PARK,DOGS,254
11/01/2018 12:00:00 AM,HIW,HIGHWOOD,CATS,88
11/01/2018 12:00:00 AM,HIW,HIGHWOOD,DOGS,217
11/01/2018 12:00:00 AM,HIL,HILLHURST,CATS,195
11/01/2018 12:00:00 AM,HIL,HILLHURST,DOGS,390
11/01/2018 12:00:00 AM,HOR,HORIZON,DOGS,0
11/01/2018 12:00:00 AM,HOU,HOUNSFIELD HEIGHTS/BRIAR HILL,CATS,63
11/01/2018 12:00:00 AM,HOU,HOUNSFIELD HEIGHTS/BRIAR HILL,DOGS,157
11/01/2018 12:00:00 AM,HUN,HUNTINGTON HILLS,CATS,539
11/01/2018 12:00:00 AM,HUN,HUNTINGTON HILLS,DOGS,1130
11/01/2018 12:00:00 AM,ING,INGLEWOOD,CATS,237
11/01/2018 12:00:00 AM,ING,INGLEWOOD,DOGS,518
11/01/2018 12:00:00 AM,KEL,KELVIN GROVE,CATS,74
11/01/2018 12:00:00 AM,KEL,KELVIN GROVE,DOGS,119
11/01/2018 12:00:00 AM,KIL,KILLARNEY/GLENGARRY,CATS,243
11/01/2018 12:00:00 AM,KIL,KILLARNEY/GLENGARRY,DOGS,603
11/01/2018 12:00:00 AM,KCA,KINCORA,CATS,106
11/01/2018 12:00:00 AM,KCA,KINCORA,DOGS,354
11/01/2018 12:00:00 AM,KIN,KINGSLAND,CATS,154
11/01/2018 12:00:00 AM,KIN,KINGSLAND,DOGS,251
11/01/2018 12:00:00 AM,LKB,LAKE BONAVISTA,CATS,333
11/01/2018 12:00:00 AM,LKB,LAKE BONAVISTA,DOGS,1078
11/01/2018 12:00:00 AM,LKV,LAKEVIEW,CATS,239
11/01/2018 12:00:00 AM,LKV,LAKEVIEW,DOGS,599
11/01/2018 12:00:00 AM,LEG,LEGACY,CATS,113
11/01/2018 12:00:00 AM,LEG,LEGACY,DOGS,370
11/01/2018 12:00:00 AM,LPK,LINCOLN PARK,CATS,53
11/01/2018 12:00:00 AM,LPK,LINCOLN PARK,DOGS,67
11/01/2018 12:00:00 AM,LMR,LOWER MOUNT ROYAL,CATS,94
11/01/2018 12:00:00 AM,LMR,LOWER MOUNT ROYAL,DOGS,136
11/01/2018 12:00:00 AM,MAC,MACEWAN GLEN,CATS,187
11/01/2018 12:00:00 AM,MAC,MACEWAN GLEN,DOGS,508
11/01/2018 12:00:00 AM,MAH,MAHOGANY,CATS,210
11/01/2018 12:00:00 AM,MAH,MAHOGANY,DOGS,766
11/01/2018 12:00:00 AM,MNI,MANCHESTER INDUSTRIAL,CATS,2
11/01/2018 12:00:00 AM,MNI,MANCHESTER INDUSTRIAL,DOGS,22
11/01/2018 12:00:00 AM,MAN,MANCHESTER,CATS,22
11/01/2018 12:00:00 AM,MAN,MANCHESTER,DOGS,13
11/01/2018 12:00:00 AM,MPL,MAPLE RIDGE,CATS,103
11/01/2018 12:00:00 AM,MPL,MAPLE RIDGE,DOGS,255
11/01/2018 12:00:00 AM,MPK,MARLBOROUGH PARK,CATS,267
11/01/2018 12:00:00 AM,MPK,MARLBOROUGH PARK,DOGS,599
11/01/2018 12:00:00 AM,MRL,MARLBOROUGH,CATS,244
11/01/2018 12:00:00 AM,MRL,MARLBOROUGH,DOGS,473
11/01/2018 12:00:00 AM,MRT,MARTINDALE,CATS,225
11/01/2018 12:00:00 AM,MRT,MARTINDALE,DOGS,465
11/01/2018 12:00:00 AM,MAF,MAYFAIR,CATS,13
11/01/2018 12:00:00 AM,MAF,MAYFAIR,DOGS,63
11/01/2018 12:00:00 AM,MAL,MAYLAND HEIGHTS,CATS,203
11/01/2018 12:00:00 AM,MAL,MAYLAND HEIGHTS,DOGS,471
11/01/2018 12:00:00 AM,MLI,MAYLAND,CATS,1
11/01/2018 12:00:00 AM,MLI,MAYLAND,DOGS,0
11/01/2018 12:00:00 AM,MCI,MCCALL,CATS,1
11/01/2018 12:00:00 AM,MCI,MCCALL,DOGS,1
11/01/2018 12:00:00 AM,MCK,MCKENZIE LAKE,CATS,515
11/01/2018 12:00:00 AM,MCK,MCKENZIE LAKE,DOGS,1515
11/01/2018 12:00:00 AM,MCT,MCKENZIE TOWNE,CATS,678
11/01/2018 12:00:00 AM,MCT,MCKENZIE TOWNE,DOGS,1798
11/01/2018 12:00:00 AM,MEA,MEADOWLARK PARK,CATS,26
11/01/2018 12:00:00 AM,MEA,MEADOWLARK PARK,DOGS,72
11/01/2018 12:00:00 AM,MER,MERIDIAN,CATS,2
11/01/2018 12:00:00 AM,MER,MERIDIAN,DOGS,4
11/01/2018 12:00:00 AM,MID,MIDNAPORE,CATS,298
11/01/2018 12:00:00 AM,MID,MIDNAPORE,DOGS,650
11/01/2018 12:00:00 AM,MLR,MILLRISE,CATS,213
11/01/2018 12:00:00 AM,MLR,MILLRISE,DOGS,469
11/01/2018 12:00:00 AM,MIS,MISSION,CATS,132
11/01/2018 12:00:00 AM,MIS,MISSION,DOGS,207
11/01/2018 12:00:00 AM,MOR,MONTEREY PARK,CATS,153
11/01/2018 12:00:00 AM,MOR,MONTEREY PARK,DOGS,378
11/01/2018 12:00:00 AM,MON,MONTGOMERY,CATS,159
11/01/2018 12:00:00 AM,MON,MONTGOMERY,DOGS,383
11/01/2018 12:00:00 AM,MOP,MOUNT PLEASANT,CATS,225
11/01/2018 12:00:00 AM,MOP,MOUNT PLEASANT,DOGS,495
11/01/2018 12:00:00 AM,NEB,NEW BRIGHTON,CATS,337
11/01/2018 12:00:00 AM,NEB,NEW BRIGHTON,DOGS,1054
11/01/2018 12:00:00 AM,NAW,NORTH AIRWAYS,CATS,0
11/01/2018 12:00:00 AM,NAW,NORTH AIRWAYS,DOGS,0
11/01/2018 12:00:00 AM,NGM,NORTH GLENMORE PARK,CATS,86
11/01/2018 12:00:00 AM,NGM,NORTH GLENMORE PARK,DOGS,257
11/01/2018 12:00:00 AM,NHU,NORTH HAVEN UPPER,CATS,23
11/01/2018 12:00:00 AM,NHU,NORTH HAVEN UPPER,DOGS,93
11/01/2018 12:00:00 AM,NHV,NORTH HAVEN,CATS,85
11/01/2018 12:00:00 AM,NHV,NORTH HAVEN,DOGS,214
11/01/2018 12:00:00 AM,OAK,OAKRIDGE,CATS,241
11/01/2018 12:00:00 AM,OAK,OAKRIDGE,DOGS,579
11/01/2018 12:00:00 AM,OSH,OGDEN SHOPS,CATS,0
11/01/2018 12:00:00 AM,OSH,OGDEN SHOPS,DOGS,0
11/01/2018 12:00:00 AM,OGD,OGDEN,CATS,464
11/01/2018 12:00:00 AM,OGD,OGDEN,DOGS,1025
11/01/2018 12:00:00 AM,PAL,PALLISER,CATS,149
11/01/2018 12:00:00 AM,PAL,PALLISER,DOGS,233
11/01/2018 12:00:00 AM,PAN,PANORAMA HILLS,CATS,336
11/01/2018 12:00:00 AM,PAN,PANORAMA HILLS,DOGS,1127
11/01/2018 12:00:00 AM,PKD,PARKDALE,CATS,65
11/01/2018 12:00:00 AM,PKD,PARKDALE,DOGS,183
11/01/2018 12:00:00 AM,PKH,PARKHILL,CATS,42
11/01/2018 12:00:00 AM,PKH,PARKHILL,DOGS,162
11/01/2018 12:00:00 AM,PKL,PARKLAND,CATS,134
11/01/2018 12:00:00 AM,PKL,PARKLAND,DOGS,458
11/01/2018 12:00:00 AM,PAT,PATTERSON,CATS,133
11/01/2018 12:00:00 AM,PAT,PATTERSON,DOGS,303
11/01/2018 12:00:00 AM,PEG,PEGASUS,CATS,0
11/01/2018 12:00:00 AM,PEG,PEGASUS,DOGS,0
11/01/2018 12:00:00 AM,PEN,PENBROOKE MEADOWS,CATS,229
11/01/2018 12:00:00 AM,PEN,PENBROOKE MEADOWS,DOGS,563
11/01/2018 12:00:00 AM,PIN,PINERIDGE,CATS,324
11/01/2018 12:00:00 AM,PIN,PINERIDGE,DOGS,610
11/01/2018 12:00:00 AM,POI,POINT MCKAY,CATS,50
11/01/2018 12:00:00 AM,POI,POINT MCKAY,DOGS,110
11/01/2018 12:00:00 AM,PUM,PUMP HILL,CATS,22
11/01/2018 12:00:00 AM,PUM,PUMP HILL,DOGS,109
11/01/2018 12:00:00 AM,QPK,QUEENS PARK VILLAGE,CATS,16
11/01/2018 12:00:00 AM,QPK,QUEENS PARK VILLAGE,DOGS,15
11/01/2018 12:00:00 AM,QLD,QUEENSLAND,CATS,233
11/01/2018 12:00:00 AM,QLD,QUEENSLAND,DOGS,551
11/01/2018 12:00:00 AM,RAM,RAMSAY,CATS,127
11/01/2018 12:00:00 AM,RAM,RAMSAY,DOGS,204
11/01/2018 12:00:00 AM,RAN,RANCHLANDS,CATS,351
11/01/2018 12:00:00 AM,RAN,RANCHLANDS,DOGS,671
11/01/2018 12:00:00 AM,RED,RED CARPET,CATS,90
11/01/2018 12:00:00 AM,RED,RED CARPET,DOGS,119
11/01/2018 12:00:00 AM,REN,RENFREW,CATS,291
11/01/2018 12:00:00 AM,REN,RENFREW,DOGS,548
11/01/2018 12:00:00 AM,RIC,RICHMOND,CATS,161
11/01/2018 12:00:00 AM,RIC,RICHMOND,DOGS,435
11/01/2018 12:00:00 AM,RID,RIDEAU PARK,CATS,12
11/01/2018 12:00:00 AM,RID,RIDEAU PARK,DOGS,61
11/01/2018 12:00:00 AM,RIV,RIVERBEND,CATS,394
11/01/2018 12:00:00 AM,RIV,RIVERBEND,DOGS,1165
11/01/2018 12:00:00 AM,ROC,ROCKY RIDGE,CATS,232
11/01/2018 12:00:00 AM,ROC,ROCKY RIDGE,DOGS,650
11/01/2018 12:00:00 AM,RDL,ROSEDALE,CATS,51
11/01/2018 12:00:00 AM,RDL,ROSEDALE,DOGS,147
11/01/2018 12:00:00 AM,RMT,ROSEMONT,CATS,48
11/01/2018 12:00:00 AM,RMT,ROSEMONT,DOGS,104
11/01/2018 12:00:00 AM,RCK,ROSSCARROCK,CATS,93
11/01/2018 12:00:00 AM,RCK,ROSSCARROCK,DOGS,181
11/01/2018 12:00:00 AM,ROX,ROXBORO,CATS,13
11/01/2018 12:00:00 AM,ROX,ROXBORO,DOGS,47
11/01/2018 12:00:00 AM,ROY,ROYAL OAK,CATS,274
11/01/2018 12:00:00 AM,ROY,ROYAL OAK,DOGS,765
11/01/2018 12:00:00 AM,RYV,ROYAL VISTA,CATS,0
11/01/2018 12:00:00 AM,RYV,ROYAL VISTA,DOGS,0
11/01/2018 12:00:00 AM,RUN,RUNDLE,CATS,225
11/01/2018 12:00:00 AM,RUN,RUNDLE,DOGS,471
11/01/2018 12:00:00 AM,RUT,RUTLAND PARK,CATS,123
11/01/2018 12:00:00 AM,RUT,RUTLAND PARK,DOGS,198
11/01/2018 12:00:00 AM,SRI,SADDLE RIDGE INDUSTRIAL,CATS,0
11/01/2018 12:00:00 AM,SRI,SADDLE RIDGE INDUSTRIAL,DOGS,2
11/01/2018 12:00:00 AM,SAD,SADDLE RIDGE,CATS,94
11/01/2018 12:00:00 AM,SAD,SADDLE RIDGE,DOGS,310
11/01/2018 12:00:00 AM,SAN,SANDSTONE VALLEY,CATS,128
11/01/2018 12:00:00 AM,SAN,SANDSTONE VALLEY,DOGS,414
11/01/2018 12:00:00 AM,SCA,SCARBORO,CATS,33
11/01/2018 12:00:00 AM,SCA,SCARBORO,DOGS,95
11/01/2018 12:00:00 AM,SSW,SCARBORO/ SUNALTA WEST,CATS,13
11/01/2018 12:00:00 AM,SSW,SCARBORO/ SUNALTA WEST,DOGS,46
11/01/2018 12:00:00 AM,SCE,SCENIC ACRES,CATS,257
11/01/2018 12:00:00 AM,SCE,SCENIC ACRES,DOGS,825
11/01/2018 12:00:00 AM,S23,SECTION 23,CATS,0
11/01/2018 12:00:00 AM,S23,SECTION 23,DOGS,0
11/01/2018 12:00:00 AM,SHG,SHAGANAPPI,CATS,52
11/01/2018 12:00:00 AM,SHG,SHAGANAPPI,DOGS,129
11/01/2018 12:00:00 AM,SHS,SHAWNEE SLOPES,CATS,40
11/01/2018 12:00:00 AM,SHS,SHAWNEE SLOPES,DOGS,136
11/01/2018 12:00:00 AM,SHN,SHAWNESSY,CATS,354
11/01/2018 12:00:00 AM,SHN,SHAWNESSY,DOGS,821
11/01/2018 12:00:00 AM,SHI,SHEPARD INDUSTRIAL,CATS,21
11/01/2018 12:00:00 AM,SHI,SHEPARD INDUSTRIAL,DOGS,30
11/01/2018 12:00:00 AM,SHW,SHERWOOD,CATS,67
11/01/2018 12:00:00 AM,SHW,SHERWOOD,DOGS,182
11/01/2018 12:00:00 AM,SIG,SIGNAL HILL,CATS,342
11/01/2018 12:00:00 AM,SIG,SIGNAL HILL,DOGS,947
11/01/2018 12:00:00 AM,SIL,SILVER SPRINGS,CATS,329
11/01/2018 12:00:00 AM,SIL,SILVER SPRINGS,DOGS,926
11/01/2018 12:00:00 AM,SVO,SILVERADO,CATS,171
11/01/2018 12:00:00 AM,SVO,SILVERADO,DOGS,525
11/01/2018 12:00:00 AM,SKE,SKYLINE EAST,CATS,0
11/01/2018 12:00:00 AM,SKE,SKYLINE EAST,DOGS,0
11/01/2018 12:00:00 AM,SKW,SKYLINE WEST,CATS,0
11/01/2018 12:00:00 AM,SKW,SKYLINE WEST,DOGS,0
11/01/2018 12:00:00 AM,SKR,SKYVIEW RANCH,CATS,149
11/01/2018 12:00:00 AM,SKR,SKYVIEW RANCH,DOGS,391
11/01/2018 12:00:00 AM,SOM,SOMERSET,CATS,258
11/01/2018 12:00:00 AM,SOM,SOMERSET,DOGS,626
11/01/2018 12:00:00 AM,SAW,SOUTH AIRWAYS,CATS,0
11/01/2018 12:00:00 AM,SAW,SOUTH AIRWAYS,DOGS,0
11/01/2018 12:00:00 AM,SOC,SOUTH CALGARY,CATS,118
11/01/2018 12:00:00 AM,SOC,SOUTH CALGARY,DOGS,351
11/01/2018 12:00:00 AM,SFH,SOUTH FOOTHILLS,CATS,0
11/01/2018 12:00:00 AM,SFH,SOUTH FOOTHILLS,DOGS,2
11/01/2018 12:00:00 AM,SOV,SOUTHVIEW,CATS,82
11/01/2018 12:00:00 AM,SOV,SOUTHVIEW,DOGS,199
11/01/2018 12:00:00 AM,SOW,SOUTHWOOD,CATS,249
11/01/2018 12:00:00 AM,SOW,SOUTHWOOD,DOGS,538
11/01/2018 12:00:00 AM,SPH,SPRINGBANK HILL,CATS,193
11/01/2018 12:00:00 AM,SPH,SPRINGBANK HILL,DOGS,654
11/01/2018 12:00:00 AM,SPR,SPRUCE CLIFF,CATS,165
11/01/2018 12:00:00 AM,SPR,SPRUCE CLIFF,DOGS,254
11/01/2018 12:00:00 AM,STA,ST. ANDREWS HEIGHTS,CATS,33
11/01/2018 12:00:00 AM,STA,ST. ANDREWS HEIGHTS,DOGS,100
11/01/2018 12:00:00 AM,STD,STARFIELD,CATS,0
11/01/2018 12:00:00 AM,STD,STARFIELD,DOGS,0
11/01/2018 12:00:00 AM,ST1,STONEY 1,CATS,0
11/01/2018 12:00:00 AM,ST1,STONEY 1,DOGS,0
11/01/2018 12:00:00 AM,ST2,STONEY 2,CATS,0
11/01/2018 12:00:00 AM,ST2,STONEY 2,DOGS,0
11/01/2018 12:00:00 AM,ST3,STONEY 3,CATS,0
11/01/2018 12:00:00 AM,ST3,STONEY 3,DOGS,0
11/01/2018 12:00:00 AM,ST4,STONEY 4,CATS,0
11/01/2018 12:00:00 AM,ST4,STONEY 4,DOGS,0
11/01/2018 12:00:00 AM,STR,STRATHCONA PARK,CATS,194
11/01/2018 12:00:00 AM,STR,STRATHCONA PARK,DOGS,640
11/01/2018 12:00:00 AM,SNA,SUNALTA,CATS,127
11/01/2018 12:00:00 AM,SNA,SUNALTA,DOGS,135
11/01/2018 12:00:00 AM,SDC,SUNDANCE,CATS,358
11/01/2018 12:00:00 AM,SDC,SUNDANCE,DOGS,1114
11/01/2018 12:00:00 AM,SSD,SUNNYSIDE,CATS,3
11/01/2018 12:00:00 AM,SSD,SUNNYSIDE,DOGS,220
11/01/2018 12:00:00 AM,SUN,SUNRIDGE,CATS,3
11/01/2018 12:00:00 AM,SUN,SUNRIDGE,DOGS,3
11/01/2018 12:00:00 AM,TAR,TARADALE,CATS,145
11/01/2018 12:00:00 AM,TAR,TARADALE,DOGS,400
11/01/2018 12:00:00 AM,TEM,TEMPLE,CATS,268
11/01/2018 12:00:00 AM,TEM,TEMPLE,DOGS,759
11/01/2018 12:00:00 AM,THO,THORNCLIFFE,CATS,327
11/01/2018 12:00:00 AM,THO,THORNCLIFFE,DOGS,743
11/01/2018 12:00:00 AM,TUS,TUSCANY,CATS,587
11/01/2018 12:00:00 AM,TUS,TUSCANY,DOGS,1831
11/01/2018 12:00:00 AM,TUX,TUXEDO PARK,CATS,157
11/01/2018 12:00:00 AM,TUX,TUXEDO PARK,DOGS,387
11/01/2018 12:00:00 AM,UNI,UNIVERSITY HEIGHTS,CATS,94
11/01/2018 12:00:00 AM,UNI,UNIVERSITY HEIGHTS,DOGS,140
11/01/2018 12:00:00 AM,UOC,UNIVERSITY OF CALGARY,CATS,0
11/01/2018 12:00:00 AM,UOC,UNIVERSITY OF CALGARY,DOGS,0
11/01/2018 12:00:00 AM,UMR,UPPER MOUNT ROYAL,CATS,102
11/01/2018 12:00:00 AM,UMR,UPPER MOUNT ROYAL,DOGS,294
11/01/2018 12:00:00 AM,VAL,VALLEY RIDGE,CATS,156
11/01/2018 12:00:00 AM,VAL,VALLEY RIDGE,DOGS,602
11/01/2018 12:00:00 AM,VAF,VALLEYFIELD,CATS,0
11/01/2018 12:00:00 AM,VAF,VALLEYFIELD,DOGS,2
11/01/2018 12:00:00 AM,VAR,VARSITY,CATS,354
11/01/2018 12:00:00 AM,VAR,VARSITY,DOGS,764
11/01/2018 12:00:00 AM,VIS,VISTA HEIGHTS,CATS,61
11/01/2018 12:00:00 AM,VIS,VISTA HEIGHTS,DOGS,142
11/01/2018 12:00:00 AM,WHL,WEST HILLHURST,CATS,184
11/01/2018 12:00:00 AM,WHL,WEST HILLHURST,DOGS,551
11/01/2018 12:00:00 AM,WSP,WEST SPRINGS,CATS,183
11/01/2018 12:00:00 AM,WSP,WEST SPRINGS,DOGS,754
11/01/2018 12:00:00 AM,WGT,WESTGATE,CATS,119
11/01/2018 12:00:00 AM,WGT,WESTGATE,DOGS,265
11/01/2018 12:00:00 AM,WES,WESTWINDS,CATS,0
11/01/2018 12:00:00 AM,WES,WESTWINDS,DOGS,0
11/01/2018 12:00:00 AM,WHI,WHITEHORN,CATS,247
11/01/2018 12:00:00 AM,WHI,WHITEHORN,DOGS,512
11/01/2018 12:00:00 AM,WLD,WILDWOOD,CATS,200
11/01/2018 12:00:00 AM,WLD,WILDWOOD,DOGS,356
11/01/2018 12:00:00 AM,WIL,WILLOW PARK,CATS,200
11/01/2018 12:00:00 AM,WIL,WILLOW PARK,DOGS,469
11/01/2018 12:00:00 AM,WND,WINDSOR PARK,CATS,125
11/01/2018 12:00:00 AM,WND,WINDSOR PARK,DOGS,202
11/01/2018 12:00:00 AM,WIN,WINSTON HEIGHTS/MOUNTVIEW,CATS,136
11/01/2018 12:00:00 AM,WIN,WINSTON HEIGHTS/MOUNTVIEW,DOGS,310
11/01/2018 12:00:00 AM,WBN,WOODBINE,CATS,397
11/01/2018 12:00:00 AM,WBN,WOODBINE,DOGS,971
11/01/2018 12:00:00 AM,WOO,WOODLANDS,CATS,241
11/01/2018 12:00:00 AM,WOO,WOODLANDS,DOGS,529
12/01/2018 12:00:00 AM,ABB,ABBEYDALE,CATS,223
12/01/2018 12:00:00 AM,ABB,ABBEYDALE,DOGS,537
12/01/2018 12:00:00 AM,ACA,ACADIA,CATS,465
12/01/2018 12:00:00 AM,ACA,ACADIA,DOGS,854
12/01/2018 12:00:00 AM,ALB,ALBERT PARK/RADISSON HEIGHTS,CATS,204
12/01/2018 12:00:00 AM,ALB,ALBERT PARK/RADISSON HEIGHTS,DOGS,312
12/01/2018 12:00:00 AM,ALT,ALTADORE,CATS,197
12/01/2018 12:00:00 AM,ALT,ALTADORE,DOGS,823
12/01/2018 12:00:00 AM,AYB,ALYTH/BONNYBROOK,CATS,11
12/01/2018 12:00:00 AM,AYB,ALYTH/BONNYBROOK,DOGS,3
12/01/2018 12:00:00 AM,APP,APPLEWOOD PARK,CATS,130
12/01/2018 12:00:00 AM,APP,APPLEWOOD PARK,DOGS,270
12/01/2018 12:00:00 AM,ARB,ARBOUR LAKE,CATS,278
12/01/2018 12:00:00 AM,ARB,ARBOUR LAKE,DOGS,729
12/01/2018 12:00:00 AM,ASP,ASPEN WOODS,CATS,105
12/01/2018 12:00:00 AM,ASP,ASPEN WOODS,DOGS,549
12/01/2018 12:00:00 AM,AUB,AUBURN BAY,CATS,362
12/01/2018 12:00:00 AM,AUB,AUBURN BAY,DOGS,1406
12/01/2018 12:00:00 AM,ABP,AURORA BUSINESS PARK,CATS,0
12/01/2018 12:00:00 AM,ABP,AURORA BUSINESS PARK,DOGS,0
12/01/2018 12:00:00 AM,BNF,BANFF TRAIL,CATS,97
12/01/2018 12:00:00 AM,BNF,BANFF TRAIL,DOGS,229
12/01/2018 12:00:00 AM,BNK,BANKVIEW,CATS,202
12/01/2018 12:00:00 AM,BNK,BANKVIEW,DOGS,312
12/01/2018 12:00:00 AM,BYV,BAYVIEW,CATS,18
12/01/2018 12:00:00 AM,BYV,BAYVIEW,DOGS,84
12/01/2018 12:00:00 AM,BED,BEDDINGTON HEIGHTS,CATS,410
12/01/2018 12:00:00 AM,BED,BEDDINGTON HEIGHTS,DOGS,1042
12/01/2018 12:00:00 AM,BEL,BEL-AIRE,CATS,4
12/01/2018 12:00:00 AM,BEL,BEL-AIRE,DOGS,55
12/01/2018 12:00:00 AM,BLN,BELTLINE,CATS,574
12/01/2018 12:00:00 AM,BLN,BELTLINE,DOGS,910
12/01/2018 12:00:00 AM,BDO,BONAVISTA DOWNS,CATS,50
12/01/2018 12:00:00 AM,BDO,BONAVISTA DOWNS,DOGS,154
12/01/2018 12:00:00 AM,BOW,BOWNESS,CATS,564
12/01/2018 12:00:00 AM,BOW,BOWNESS,DOGS,1276
12/01/2018 12:00:00 AM,BRA,BRAESIDE,CATS,281
12/01/2018 12:00:00 AM,BRA,BRAESIDE,DOGS,608
12/01/2018 12:00:00 AM,BRE,BRENTWOOD,CATS,385
12/01/2018 12:00:00 AM,BRE,BRENTWOOD,DOGS,763
12/01/2018 12:00:00 AM,BRD,BRIDGELAND/RIVERSIDE,CATS,176
12/01/2018 12:00:00 AM,BRD,BRIDGELAND/RIVERSIDE,DOGS,401
12/01/2018 12:00:00 AM,BRI,BRIDLEWOOD,CATS,293
12/01/2018 12:00:00 AM,BRI,BRIDLEWOOD,DOGS,788
12/01/2018 12:00:00 AM,BRT,BRITANNIA,CATS,13
12/01/2018 12:00:00 AM,BRT,BRITANNIA,DOGS,99
12/01/2018 12:00:00 AM,BUR,BURNS INDUSTRIAL,CATS,0
12/01/2018 12:00:00 AM,BUR,BURNS INDUSTRIAL,DOGS,2
12/01/2018 12:00:00 AM,CIA,CALGARY INTERNATIONAL AIRPORT,CATS,0
12/01/2018 12:00:00 AM,CIA,CALGARY INTERNATIONAL AIRPORT,DOGS,0
12/01/2018 12:00:00 AM,CAM,CAMBRIAN HEIGHTS,CATS,67
12/01/2018 12:00:00 AM,CAM,CAMBRIAN HEIGHTS,DOGS,222
12/01/2018 12:00:00 AM,CAN,CANYON MEADOWS,CATS,351
12/01/2018 12:00:00 AM,CAN,CANYON MEADOWS,DOGS,797
12/01/2018 12:00:00 AM,CAP,CAPITOL HILL,CATS,138
12/01/2018 12:00:00 AM,CAP,CAPITOL HILL,DOGS,264
12/01/2018 12:00:00 AM,CAS,CASTLERIDGE,CATS,100
12/01/2018 12:00:00 AM,CAS,CASTLERIDGE,DOGS,299
12/01/2018 12:00:00 AM,CED,CEDARBRAE,CATS,300
12/01/2018 12:00:00 AM,CED,CEDARBRAE,DOGS,631
12/01/2018 12:00:00 AM,CHA,CHAPARRAL,CATS,349
12/01/2018 12:00:00 AM,CHA,CHAPARRAL,DOGS,1394
12/01/2018 12:00:00 AM,CHW,CHARLESWOOD,CATS,146
12/01/2018 12:00:00 AM,CHW,CHARLESWOOD,DOGS,344
12/01/2018 12:00:00 AM,CHN,CHINATOWN,CATS,3
12/01/2018 12:00:00 AM,CHN,CHINATOWN,DOGS,19
12/01/2018 12:00:00 AM,CHK,CHINOOK PARK,CATS,46
12/01/2018 12:00:00 AM,CHK,CHINOOK PARK,DOGS,168
12/01/2018 12:00:00 AM,CHR,CHRISTIE PARK,CATS,34
12/01/2018 12:00:00 AM,CHR,CHRISTIE PARK,DOGS,145
12/01/2018 12:00:00 AM,CIT,CITADEL,CATS,265
12/01/2018 12:00:00 AM,CIT,CITADEL,DOGS,845
12/01/2018 12:00:00 AM,CLI,CLIFF BUNGALOW,CATS,55
12/01/2018 12:00:00 AM,CLI,CLIFF BUNGALOW,DOGS,87
12/01/2018 12:00:00 AM,COA,COACH HILL,CATS,140
12/01/2018 12:00:00 AM,COA,COACH HILL,DOGS,292
12/01/2018 12:00:00 AM,COL,COLLINGWOOD,CATS,70
12/01/2018 12:00:00 AM,COL,COLLINGWOOD,DOGS,249
12/01/2018 12:00:00 AM,CPF,COPPERFIELD,CATS,462
12/01/2018 12:00:00 AM,CPF,COPPERFIELD,DOGS,1216
12/01/2018 12:00:00 AM,COR,CORAL SPRINGS,CATS,48
12/01/2018 12:00:00 AM,COR,CORAL SPRINGS,DOGS,216
12/01/2018 12:00:00 AM,CGR,COUGAR RIDGE,CATS,149
12/01/2018 12:00:00 AM,CGR,COUGAR RIDGE,DOGS,527
12/01/2018 12:00:00 AM,CHV,COUNTRY HILLS VILLAGE,CATS,71
12/01/2018 12:00:00 AM,CHV,COUNTRY HILLS VILLAGE,DOGS,91
12/01/2018 12:00:00 AM,COU,COUNTRY HILLS,CATS,92
12/01/2018 12:00:00 AM,COU,COUNTRY HILLS,DOGS,218
12/01/2018 12:00:00 AM,COV,COVENTRY HILLS,CATS,493
12/01/2018 12:00:00 AM,COV,COVENTRY HILLS,DOGS,1424
12/01/2018 12:00:00 AM,CRA,CRANSTON,CATS,526
12/01/2018 12:00:00 AM,CRA,CRANSTON,DOGS,1822
12/01/2018 12:00:00 AM,CRE,CRESCENT HEIGHTS,CATS,220
12/01/2018 12:00:00 AM,CRE,CRESCENT HEIGHTS,DOGS,384
12/01/2018 12:00:00 AM,CRM,CRESTMONT,CATS,28
12/01/2018 12:00:00 AM,CRM,CRESTMONT,DOGS,143
12/01/2018 12:00:00 AM,CUR,CURRIE BARRACKS,CATS,23
12/01/2018 12:00:00 AM,CUR,CURRIE BARRACKS,DOGS,73
12/01/2018 12:00:00 AM,DAL,DALHOUSIE,CATS,251
12/01/2018 12:00:00 AM,DAL,DALHOUSIE,DOGS,616
12/01/2018 12:00:00 AM,DRG,DEER RIDGE,CATS,213
12/01/2018 12:00:00 AM,DRG,DEER RIDGE,DOGS,516
12/01/2018 12:00:00 AM,DRN,DEER RUN,CATS,272
12/01/2018 12:00:00 AM,DRN,DEER RUN,DOGS,653
12/01/2018 12:00:00 AM,DBC,DEERFOOT BUSINESS CENTRE,CATS,0
12/01/2018 12:00:00 AM,DBC,DEERFOOT BUSINESS CENTRE,DOGS,21
12/01/2018 12:00:00 AM,DIA,DIAMOND COVE,CATS,19
